PC_Latitude,I/F,Error
-90.0,nan,nan
-89.9,nan,nan
-89.8,nan,nan
-89.7,nan,nan
-89.6,nan,nan
-89.5,nan,nan
-89.4,nan,nan
-89.3,nan,nan
-89.2,nan,nan
-89.1,nan,nan
-89.0,nan,nan
-88.9,nan,nan
-88.8,nan,nan
-88.7,nan,nan
-88.6,nan,nan
-88.5,nan,nan
-88.4,nan,nan
-88.3,nan,nan
-88.2,nan,nan
-88.1,nan,nan
-88.0,nan,nan
-87.9,nan,nan
-87.8,nan,nan
-87.7,nan,nan
-87.6,nan,nan
-87.5,nan,nan
-87.4,nan,nan
-87.3,nan,nan
-87.2,nan,nan
-87.1,nan,nan
-87.0,nan,nan
-86.9,nan,nan
-86.8,nan,nan
-86.7,nan,nan
-86.6,nan,nan
-86.5,nan,nan
-86.4,nan,nan
-86.3,nan,nan
-86.2,nan,nan
-86.1,nan,nan
-86.0,nan,nan
-85.9,nan,nan
-85.8,nan,nan
-85.7,nan,nan
-85.6,nan,nan
-85.5,nan,nan
-85.4,nan,nan
-85.3,nan,nan
-85.2,nan,nan
-85.1,nan,nan
-85.0,nan,nan
-84.9,nan,nan
-84.8,nan,nan
-84.7,nan,nan
-84.6,nan,nan
-84.5,nan,nan
-84.4,nan,nan
-84.3,nan,nan
-84.2,nan,nan
-84.1,nan,nan
-84.0,nan,nan
-83.9,nan,nan
-83.8,nan,nan
-83.7,nan,nan
-83.6,nan,nan
-83.5,nan,nan
-83.4,nan,nan
-83.3,nan,nan
-83.2,nan,nan
-83.1,nan,nan
-83.0,nan,nan
-82.9,nan,nan
-82.8,nan,nan
-82.7,nan,nan
-82.6,nan,nan
-82.5,nan,nan
-82.4,nan,nan
-82.3,nan,nan
-82.2,nan,nan
-82.1,nan,nan
-82.0,nan,nan
-81.9,nan,nan
-81.8,nan,nan
-81.7,0.34559926,0.003580089
-81.6,0.34523198,0.0037347316
-81.5,0.3442899,0.0040245643
-81.4,0.34302005,0.0045514386
-81.3,0.34118238,0.004979296
-81.2,0.33914417,0.005310849
-81.1,0.33686262,0.0055361106
-81.0,0.33455274,0.0057733427
-80.9,0.3323241,0.0060312324
-80.8,0.33004856,0.00631348
-80.7,0.32768574,0.0065704635
-80.6,0.32516223,0.006694278
-80.5,0.32269892,0.0067831576
-80.4,0.32027042,0.0069123297
-80.3,0.31786764,0.007050494
-80.2,0.31552067,0.0071679126
-80.1,0.31320104,0.0073237033
-80.0,0.310903,0.0075051924
-79.9,0.30863664,0.007667901
-79.8,0.306407,0.007860396
-79.7,0.30421203,0.008077774
-79.6,0.30202645,0.008288821
-79.5,0.29991227,0.008494012
-79.4,0.2978379,0.008718459
-79.3,0.2957922,0.0089579625
-79.2,0.29379538,0.009194168
-79.1,0.29183176,0.0094470875
-79.0,0.2899024,0.009705392
-78.9,0.2880142,0.009945429
-78.8,0.28615552,0.010201274
-78.7,0.28432047,0.010465673
-78.6,0.28250858,0.010717726
-78.5,0.28073707,0.010953838
-78.4,0.27898923,0.011179556
-78.3,0.2772478,0.011390228
-78.2,0.27553973,0.011594488
-78.1,0.27383396,0.011804975
-78.0,0.27212137,0.012005523
-77.9,0.27041733,0.0121818865
-77.8,0.26873168,0.012356919
-77.7,0.2670573,0.0125280125
-77.6,0.2653795,0.012678436
-77.5,0.2636831,0.012804593
-77.4,0.26197615,0.01290548
-77.3,0.2602833,0.012989972
-77.2,0.25859103,0.013079203
-77.1,0.25688934,0.013157677
-77.0,0.25517365,0.013203417
-76.9,0.25346604,0.013242926
-76.8,0.25176594,0.01329372
-76.7,0.25005352,0.01334813
-76.6,0.24831243,0.013404585
-76.5,0.24655432,0.013452335
-76.4,0.24480307,0.013488778
-76.3,0.2430639,0.01353703
-76.2,0.24132702,0.013578671
-76.1,0.23959486,0.013603067
-76.0,0.2378763,0.013628388
-75.9,0.23618107,0.013649066
-75.8,0.23450698,0.013645442
-75.7,0.23285516,0.0136232665
-75.6,0.23122,0.013596524
-75.5,0.22959924,0.0135632185
-75.4,0.22798832,0.013528397
-75.3,0.226387,0.0134849325
-75.2,0.22479568,0.013427024
-75.1,0.22321609,0.013381448
-75.0,0.22163512,0.01333648
-74.9,0.22004272,0.013280277
-74.8,0.218455,0.013220096
-74.7,0.2168871,0.013156259
-74.6,0.21533512,0.013080878
-74.5,0.21379437,0.012996032
-74.4,0.21226977,0.012904353
-74.3,0.2107762,0.012806969
-74.2,0.2093222,0.012720904
-74.1,0.20790246,0.012648126
-74.0,0.2064976,0.0125882095
-73.9,0.20510986,0.012538185
-73.8,0.20373932,0.012494475
-73.7,0.20238076,0.012458408
-73.6,0.20102657,0.012424501
-73.5,0.19967943,0.012379579
-73.4,0.19832721,0.012328257
-73.3,0.19698258,0.012276498
-73.2,0.19564646,0.012220117
-73.1,0.19431111,0.0121762
-73.0,0.19298732,0.012137713
-72.9,0.19166692,0.01210466
-72.8,0.19035187,0.012068703
-72.7,0.18904723,0.012028377
-72.6,0.18774986,0.011982401
-72.5,0.1864618,0.011926375
-72.4,0.18518037,0.0118458755
-72.3,0.18389605,0.011747202
-72.2,0.18262044,0.011631799
-72.1,0.18135719,0.011495925
-72.0,0.18009628,0.011349452
-71.9,0.17884743,0.011188078
-71.8,0.17760687,0.011011307
-71.7,0.1763794,0.010819291
-71.6,0.1751657,0.010612233
-71.5,0.17395988,0.010396749
-71.4,0.1727684,0.01017242
-71.3,0.17159364,0.009943044
-71.2,0.17042513,0.009722724
-71.1,0.16927461,0.009510746
-71.0,0.16813557,0.009308039
-70.9,0.16701654,0.009122168
-70.8,0.16592221,0.008943225
-70.7,0.16483569,0.008785687
-70.6,0.16376516,0.008634604
-70.5,0.16270962,0.008493995
-70.4,0.16166468,0.008357172
-70.3,0.16063674,0.00821568
-70.2,0.15961996,0.008067706
-70.1,0.15862373,0.007916543
-70.0,0.15764852,0.0077605625
-69.9,0.15668243,0.0076043415
-69.8,0.15573695,0.00744438
-69.7,0.15479487,0.007285788
-69.6,0.15385784,0.0071296794
-69.5,0.15293252,0.0069896067
-69.4,0.15201135,0.0068771453
-69.3,0.15111053,0.0067874896
-69.2,0.15021995,0.006717904
-69.1,0.1493465,0.0066685686
-69.0,0.14849411,0.006632909
-68.9,0.14765605,0.0066048517
-68.8,0.14684036,0.0065774596
-68.7,0.14602993,0.006548792
-68.6,0.1452352,0.0065087066
