PC_Latitude,I/F,Error
-47.6,0.04652378,0.0046257353
-47.5,0.04645634,0.004656707
-47.4,0.046382293,0.004674819
-47.3,0.04630599,0.00468184
-47.2,0.046229664,0.004679
-47.1,0.046157613,0.004673488
-47.0,0.046087947,0.0046704076
-46.9,0.046022728,0.004680905
-46.8,0.04595888,0.0047000567
-46.7,0.045898106,0.0047258595
-46.6,0.045837115,0.0047431057
-46.5,0.045772664,0.0047532185
-46.4,0.04570125,0.004747883
-46.3,0.045621015,0.0047245678
-46.2,0.04553625,0.004680463
-46.1,0.045451492,0.004618794
-46.0,0.04537096,0.0045470987
-45.9,0.045297977,0.004468794
-45.8,0.04522536,0.0043898695
-45.7,0.04515027,0.0043130387
-45.6,0.04506921,0.004237657
-45.5,0.044988666,0.004164857
-45.4,0.04491039,0.0040947124
-45.3,0.044839382,0.004030982
-45.2,0.04477002,0.0039747874
-45.1,0.044705085,0.0039344835
-45.0,0.04464376,0.0039093834
-44.9,0.04459864,0.0039019696
-44.8,0.04456388,0.00390474
-44.7,0.044540763,0.003920239
-44.6,0.044517606,0.003935105
-44.5,0.04449891,0.0039507095
-44.4,0.044465724,0.003947636
-44.3,0.044417348,0.0039385897
-44.2,0.044351228,0.0039244844
-44.1,0.044290088,0.0039375885
-44.0,0.044237927,0.003980668
-43.9,0.044192277,0.00405212
-43.8,0.044137266,0.0041245115
-43.7,0.044067655,0.004194039
-43.6,0.04397531,0.004255909
-43.5,0.043871015,0.004308455
-43.4,0.043753486,0.0043326304
-43.3,0.043641064,0.004317048
-43.2,0.043526646,0.0042636893
-43.1,0.04342249,0.0041928757
-43.0,0.0433319,0.0041299723
-42.9,0.043265402,0.0040985127
-42.8,0.0432239,0.004097106
-42.7,0.04319943,0.0041133906
-42.6,0.043193173,0.00413308
-42.5,0.043203205,0.0041543627
-42.4,0.043240413,0.004176214
-42.3,0.04330571,0.0041954857
-42.2,0.043398533,0.004206243
-42.1,0.04351043,0.0042042546
-42.0,0.043628678,0.0041930163
-41.9,0.04374693,0.004177119
-41.8,0.04386372,0.0041655786
-41.7,0.04398405,0.0041606645
-41.6,0.044110816,0.0041572605
-41.5,0.04423638,0.0041515287
-41.4,0.044361264,0.0041401894
-41.3,0.044482194,0.00412693
-41.2,0.044601865,0.004112237
-41.1,0.044722617,0.004099334
-41.0,0.044841807,0.004093226
-40.9,0.04495674,0.0040893834
-40.8,0.045056812,0.0040876847
-40.7,0.04514276,0.0040862765
-40.6,0.04521148,0.0040906877
-40.5,0.04526946,0.004096757
-40.4,0.045321994,0.004098389
-40.3,0.04538632,0.0040888153
-40.2,0.045475338,0.004068391
-40.1,0.045603536,0.004038083
-40.0,0.045779936,0.004009293
-39.9,0.04600884,0.003990276
-39.8,0.046283018,0.0039915727
-39.7,0.04659218,0.004013104
-39.6,0.046921443,0.0040467153
-39.5,0.047263972,0.0040861256
-39.4,0.04760921,0.004130424
-39.3,0.047954906,0.0041840444
-39.2,0.04829819,0.0042472696
-39.1,0.048636388,0.00432246
-39.0,0.04895792,0.004413683
-38.9,0.04925032,0.00452739
-38.8,0.049509037,0.0046642716
-38.7,0.049743325,0.0048192902
-38.6,0.04996086,0.0049837865
-38.5,0.050166447,0.0051531703
-38.4,0.050362375,0.0053337165
-38.3,0.050562147,0.0055279774
-38.2,0.050782785,0.005733966
-38.1,0.051031455,0.005936128
-38.0,0.051302623,0.0061254743
-37.9,0.051579844,0.0063142655
-37.8,0.05184783,0.0065234723
-37.7,0.052095942,0.006775081
-37.6,0.052318443,0.0070582842
-37.5,0.052514665,0.007345078
-37.4,0.052685093,0.007611005
-37.3,0.05282152,0.007837102
-37.2,0.052915514,0.008020042
-37.1,0.052965596,0.008157161
-37.0,0.05298372,0.008250849
-36.9,0.05298271,0.008309415
-36.8,0.052963156,0.00832933
-36.7,0.052923962,0.008311158
-36.6,0.052863147,0.008243673
-36.5,0.0527802,0.00812109
-36.4,0.052679963,0.007943537
-36.3,0.05257004,0.007720191
-36.2,0.052451078,0.007470766
-36.1,0.05232273,0.0072140764
-36.0,0.052174177,0.006968826
-35.9,0.052007172,0.006754197
-35.8,0.051820837,0.0065802746
-35.7,0.051622793,0.0064508948
-35.6,0.0514161,0.006357131
-35.5,0.05120342,0.0062909536
-35.4,0.050996054,0.006243725
-35.3,0.050802894,0.0061821598
-35.2,0.050638407,0.006123241
-35.1,0.050495215,0.0060557066
-35.0,0.050374687,0.0060099056
-34.9,0.050261613,0.005960788
-34.8,0.05016385,0.0059181857
-34.7,0.050090466,0.005891014
-34.6,0.05003282,0.005871782
-34.5,0.04998277,0.0058536036
-34.4,0.04993747,0.005828275
-34.3,0.04990376,0.0057970583
-34.2,0.049886636,0.0057608057
-34.1,0.04988857,0.0057200626
-34.0,0.049896277,0.005668954
-33.9,0.04990084,0.005605089
-33.8,0.049882162,0.0055243233
-33.7,0.049831297,0.005432608
-33.6,0.049744148,0.0053282366
-33.5,0.049634963,0.005214848
-33.4,0.049523875,0.005093321
-33.3,0.04942603,0.00498651
-33.2,0.049351875,0.004900478
-33.1,0.049305603,0.0048348675
-33.0,0.04928878,0.004777475
-32.9,0.049293328,0.004731827
-32.8,0.049322955,0.0047046226
-32.7,0.049378097,0.0047011236
-32.6,0.04946615,0.004713607
-32.5,0.04957388,0.004729725
-32.4,0.049692545,0.0047431244
-32.3,0.049808633,0.0047566774
-32.2,0.04993101,0.0047796513
-32.1,0.050072823,0.0048145466
-32.0,0.050259233,0.004861415
-31.9,0.050510246,0.004912673
-31.8,0.05084102,0.0049644364
-31.7,0.051242284,0.0050223246
-31.6,0.05168801,0.005105872
-31.5,0.052144926,0.005221955
-31.4,0.052591886,0.005351533
-31.3,0.05302269,0.0054636193
-31.2,0.053433433,0.005542317
-31.1,0.05381616,0.005588188
-31.0,0.05415662,0.005606154
-30.9,0.054447655,0.0055921655
-30.8,0.054687813,0.005543123
-30.7,0.054877184,0.00548662
-30.6,0.055020213,0.005462779
-30.5,0.055143237,0.0055114906
-30.4,0.055275537,0.00563823
-30.3,0.05543492,0.0058294595
-30.2,0.05561063,0.006049419
-30.1,0.05577468,0.0062713637
-30.0,0.055908103,0.0064810175
-29.9,0.055987522,0.0066742687
-29.8,0.055994462,0.0068358146
-29.7,0.055925373,0.0069550327
-29.6,0.055808745,0.007036525
-29.5,0.055674594,0.0071082995
-29.4,0.055523515,0.0071808933
-29.3,0.05534051,0.007242032
-29.2,0.055120226,0.0072654495
-29.1,0.054872066,0.007245541
-29.0,0.054602478,0.0071910466
-28.9,0.05431034,0.0071129114
-28.8,0.05399647,0.0070129386
-28.7,0.05367386,0.0068976376
-28.6,0.053362973,0.006778604
-28.5,0.053079568,0.0066672876
-28.4,0.052827086,0.0065680216
-28.3,0.052598078,0.006479388
-28.2,0.052386414,0.0064081447
-28.1,0.052187316,0.006366225
-28.0,0.05200076,0.006362609
-27.9,0.051821638,0.006386305
-27.8,0.051651426,0.0064116074
-27.7,0.051497594,0.0064093242
-27.6,0.051375564,0.0063675763
-27.5,0.051289603,0.006288566
-27.4,0.051234424,0.0061912653
-27.3,0.051204722,0.006097569
-27.2,0.0512018,0.0060273763
-27.1,0.051227983,0.005978629
-27.0,0.051282194,0.0059415842
-26.9,0.051363204,0.005904511
-26.8,0.0514771,0.0058665536
-26.7,0.05162647,0.005825306
-26.6,0.051814217,0.005772353
-26.5,0.05203902,0.0057046204
-26.4,0.05230048,0.0056187934
-26.3,0.052592438,0.005532462
-26.2,0.05290954,0.0054738526
-26.1,0.053244397,0.005467026
-26.0,0.05358686,0.0055111703
-25.9,0.05391717,0.005585097
-25.8,0.054229114,0.00567303
-25.7,0.054532025,0.005767804
-25.6,0.054852612,0.0058723376
-25.5,0.055207957,0.005990163
-25.4,0.05560356,0.0061290856
-25.3,0.05606796,0.0062459097
-25.2,0.056509234,0.0063531096
-25.1,0.056885477,0.006411513
-25.0,0.05715557,0.006465493
-24.9,0.05735794,0.006491241
-24.8,0.057523962,0.0065236604
-24.7,0.05767221,0.0065604863
-24.6,0.057797022,0.0065861754
-24.5,0.057899483,0.0065944367
-24.4,0.057994757,0.0065873666
-24.3,0.05810722,0.006564898
-24.2,0.058257192,0.0065301526
-24.1,0.058461178,0.006490199
-24.0,0.058719665,0.0064606913
-23.9,0.05902007,0.0064491536
-23.8,0.059351757,0.006461353
-23.7,0.05971269,0.0064965165
-23.6,0.060093194,0.0065451525
-23.5,0.060481116,0.006598739
-23.4,0.060860205,0.0066455863
-23.3,0.06122349,0.0066814963
-23.2,0.061563984,0.006704417
-23.1,0.061885756,0.0067119873
-23.0,0.0622036,0.006703614
-22.9,0.06254213,0.0066796173
-22.8,0.062929705,0.006661413
-22.7,0.06339173,0.0066667884
-22.6,0.06394155,0.0066955774
-22.5,0.06457774,0.0067296084
-22.4,0.06527381,0.0067456802
-22.3,0.06599818,0.006742642
-22.2,0.066715196,0.006722212
-22.1,0.06741118,0.006687647
-22.0,0.06808692,0.0066410988
-21.9,0.06875221,0.0066037383
-21.8,0.06941617,0.006602837
-21.7,0.070071705,0.006652772
-21.6,0.07070629,0.0067424397
-21.5,0.071306996,0.006852956
-21.4,0.07186323,0.0069672815
-21.3,0.072362795,0.0070722084
-21.2,0.07279655,0.007165362
-21.1,0.07316694,0.0072501795
-21.0,0.07348519,0.00733037
-20.9,0.07375826,0.007403421
-20.8,0.07399211,0.0074610435
-20.7,0.07418838,0.007505398
-20.6,0.07433621,0.007537837
-20.5,0.07441972,0.007555856
-20.4,0.0744415,0.007548596
-20.3,0.074434616,0.007520724
-20.2,0.07443081,0.0074955476
-20.1,0.07444879,0.007501155
-20.0,0.07448897,0.0075433264
-19.9,0.074541874,0.0076084677
-19.8,0.07459133,0.0076710028
