PC_Latitude,I/F,Error
-90.0,nan,nan
-89.9,nan,nan
-89.8,nan,nan
-89.7,nan,nan
-89.6,nan,nan
-89.5,nan,nan
-89.4,nan,nan
-89.3,nan,nan
-89.2,nan,nan
-89.1,nan,nan
-89.0,nan,nan
-88.9,nan,nan
-88.8,nan,nan
-88.7,nan,nan
-88.6,nan,nan
-88.5,nan,nan
-88.4,nan,nan
-88.3,nan,nan
-88.2,nan,nan
-88.1,nan,nan
-88.0,nan,nan
-87.9,nan,nan
-87.8,nan,nan
-87.7,nan,nan
-87.6,nan,nan
-87.5,nan,nan
-87.4,nan,nan
-87.3,nan,nan
-87.2,nan,nan
-87.1,nan,nan
-87.0,nan,nan
-86.9,nan,nan
-86.8,nan,nan
-86.7,nan,nan
-86.6,nan,nan
-86.5,nan,nan
-86.4,nan,nan
-86.3,nan,nan
-86.2,nan,nan
-86.1,nan,nan
-86.0,nan,nan
-85.9,nan,nan
-85.8,nan,nan
-85.7,nan,nan
-85.6,nan,nan
-85.5,nan,nan
-85.4,nan,nan
-85.3,nan,nan
-85.2,nan,nan
-85.1,nan,nan
-85.0,nan,nan
-84.9,nan,nan
-84.8,nan,nan
-84.7,nan,nan
-84.6,nan,nan
-84.5,nan,nan
-84.4,nan,nan
-84.3,nan,nan
-84.2,nan,nan
-84.1,nan,nan
-84.0,nan,nan
-83.9,nan,nan
-83.8,nan,nan
-83.7,nan,nan
-83.6,nan,nan
-83.5,nan,nan
-83.4,nan,nan
-83.3,nan,nan
-83.2,nan,nan
-83.1,nan,nan
-83.0,nan,nan
-82.9,nan,nan
-82.8,nan,nan
-82.7,nan,nan
-82.6,nan,nan
-82.5,nan,nan
-82.4,nan,nan
-82.3,nan,nan
-82.2,nan,nan
-82.1,nan,nan
-82.0,nan,nan
-81.9,nan,nan
-81.8,nan,nan
-81.7,nan,nan
-81.6,nan,nan
-81.5,nan,nan
-81.4,nan,nan
-81.3,nan,nan
-81.2,nan,nan
-81.1,nan,nan
-81.0,nan,nan
-80.9,nan,nan
-80.8,nan,nan
-80.7,nan,nan
-80.6,nan,nan
-80.5,nan,nan
-80.4,nan,nan
-80.3,nan,nan
-80.2,nan,nan
-80.1,nan,nan
-80.0,nan,nan
-79.9,nan,nan
-79.8,nan,nan
-79.7,nan,nan
-79.6,nan,nan
-79.5,nan,nan
-79.4,nan,nan
-79.3,nan,nan
-79.2,nan,nan
-79.1,nan,nan
-79.0,nan,nan
-78.9,nan,nan
-78.8,nan,nan
-78.7,nan,nan
-78.6,nan,nan
-78.5,0.29567686,0.008561358
-78.4,0.29471633,0.008635477
-78.3,0.29368943,0.008744111
-78.2,0.29227468,0.008857407
-78.1,0.2906149,0.008969789
-78.0,0.2889496,0.009082944
-77.9,0.28717494,0.009234118
-77.8,0.28528455,0.009364
-77.7,0.28326595,0.009413121
-77.6,0.28127813,0.00944018
-77.5,0.27930617,0.009448963
-77.4,0.27735493,0.009466063
-77.3,0.2754187,0.009473825
-77.2,0.27344066,0.009483131
-77.1,0.27140307,0.0094519565
-77.0,0.26938438,0.00938959
-76.9,0.26737386,0.009317255
-76.8,0.26539218,0.009263859
-76.7,0.26342726,0.009219763
-76.6,0.26149145,0.009167944
-76.5,0.25955153,0.009110199
-76.4,0.25759733,0.009024744
-76.3,0.25567645,0.00892858
-76.2,0.25378272,0.00885448
-76.1,0.25190398,0.008791931
-76.0,0.25003973,0.008706196
-75.9,0.24818306,0.008622523
-75.8,0.24633972,0.008540432
-75.7,0.24451528,0.0084599005
-75.6,0.24271806,0.008393161
-75.5,0.24092376,0.00833343
-75.4,0.23912725,0.0082730455
-75.3,0.23735623,0.00820745
-75.2,0.23561098,0.008165545
-75.1,0.23387557,0.008127223
-75.0,0.23215893,0.008081142
-74.9,0.23045218,0.008041486
-74.8,0.22876163,0.008014772
-74.7,0.22709283,0.007985392
-74.6,0.22543214,0.007967575
-74.5,0.22378068,0.007951139
-74.4,0.22213995,0.007923393
-74.3,0.22052167,0.00791236
-74.2,0.21891008,0.007898601
-74.1,0.21730909,0.007863491
-74.0,0.21571577,0.007816789
-73.9,0.21413827,0.0077762324
-73.8,0.21257094,0.0077311895
-73.7,0.21102193,0.007679815
-73.6,0.20948648,0.0076237307
-73.5,0.20796452,0.0075599677
-73.4,0.2064593,0.0075041805
-73.3,0.20496029,0.0074364436
-73.2,0.20346509,0.0073425323
-73.1,0.20197964,0.0072320807
-73.0,0.2005103,0.0071367132
-72.9,0.19905439,0.0070380922
-72.8,0.197615,0.0069383853
-72.7,0.19619165,0.006838495
-72.6,0.19478537,0.0067481133
-72.5,0.19340071,0.0066617047
-72.4,0.19204047,0.006581277
-72.3,0.19070414,0.0064996793
-72.2,0.1893851,0.006429392
-72.1,0.18808293,0.006366261
-72.0,0.18679762,0.0063020512
-71.9,0.18552692,0.006241078
-71.8,0.18427064,0.0061905896
-71.7,0.18302365,0.006137697
-71.6,0.18177955,0.006084454
-71.5,0.18054017,0.006026497
-71.4,0.1793142,0.0059649795
-71.3,0.17810133,0.0059107817
-71.2,0.17690489,0.0058577433
-71.1,0.17571945,0.0058013145
-71.0,0.17454141,0.005750446
-70.9,0.17336087,0.005698804
-70.8,0.17217672,0.005639302
-70.7,0.17099275,0.0055795377
-70.6,0.16981249,0.0055199773
-70.5,0.16862452,0.0054524923
-70.4,0.16743131,0.0053797546
-70.3,0.16624214,0.005309849
-70.2,0.16504595,0.005246603
-70.1,0.16384843,0.005193705
-70.0,0.16264991,0.0051405434
-69.9,0.16145207,0.005112484
-69.8,0.16025358,0.005110082
-69.7,0.1590598,0.0051270253
-69.6,0.15786476,0.0051627443
-69.5,0.15667954,0.0052111587
-69.4,0.15549858,0.005265518
-69.3,0.15432686,0.0053339936
-69.2,0.15316863,0.0054049087
-69.1,0.152022,0.0054732957
-69.0,0.15089229,0.005545023
-68.9,0.14978221,0.0056184023
-68.8,0.14867924,0.0056945137
-68.7,0.14759181,0.0057697906
-68.6,0.14651556,0.005843142
-68.5,0.14544536,0.005925403
-68.4,0.14438014,0.0060088383
-68.3,0.1433162,0.0060968525
-68.2,0.14226337,0.006188196
-68.1,0.14122951,0.006276497
-68.0,0.1402015,0.0063735996
-67.9,0.13918498,0.006476982
-67.8,0.13817641,0.006588215
-67.7,0.13717628,0.0067082085
-67.6,0.13618973,0.0068365666
-67.5,0.1352095,0.0069769565
