PC_Latitude,I/F,Error
-90.0,nan,nan
-89.9,nan,nan
-89.8,nan,nan
-89.7,nan,nan
-89.6,nan,nan
-89.5,nan,nan
-89.4,nan,nan
-89.3,nan,nan
-89.2,nan,nan
-89.1,nan,nan
-89.0,nan,nan
-88.9,nan,nan
-88.8,nan,nan
-88.7,nan,nan
-88.6,nan,nan
-88.5,nan,nan
-88.4,nan,nan
-88.3,nan,nan
-88.2,nan,nan
-88.1,nan,nan
-88.0,nan,nan
-87.9,nan,nan
-87.8,nan,nan
-87.7,nan,nan
-87.6,nan,nan
-87.5,nan,nan
-87.4,nan,nan
-87.3,nan,nan
-87.2,nan,nan
-87.1,nan,nan
-87.0,nan,nan
-86.9,nan,nan
-86.8,nan,nan
-86.7,nan,nan
-86.6,nan,nan
-86.5,nan,nan
-86.4,nan,nan
-86.3,nan,nan
-86.2,nan,nan
-86.1,nan,nan
-86.0,nan,nan
-85.9,nan,nan
-85.8,nan,nan
-85.7,nan,nan
-85.6,nan,nan
-85.5,nan,nan
-85.4,nan,nan
-85.3,nan,nan
-85.2,nan,nan
-85.1,nan,nan
-85.0,nan,nan
-84.9,nan,nan
-84.8,nan,nan
-84.7,nan,nan
-84.6,nan,nan
-84.5,nan,nan
-84.4,nan,nan
-84.3,nan,nan
-84.2,nan,nan
-84.1,nan,nan
-84.0,nan,nan
-83.9,nan,nan
-83.8,nan,nan
-83.7,nan,nan
-83.6,nan,nan
-83.5,nan,nan
-83.4,nan,nan
-83.3,nan,nan
-83.2,nan,nan
-83.1,nan,nan
-83.0,nan,nan
-82.9,nan,nan
-82.8,nan,nan
-82.7,nan,nan
-82.6,nan,nan
-82.5,nan,nan
-82.4,nan,nan
-82.3,nan,nan
-82.2,nan,nan
-82.1,nan,nan
-82.0,nan,nan
-81.9,nan,nan
-81.8,nan,nan
-81.7,nan,nan
-81.6,nan,nan
-81.5,nan,nan
-81.4,nan,nan
-81.3,nan,nan
-81.2,0.3426495,0.0069879717
-81.1,0.34210312,0.007255439
-81.0,0.3410877,0.0075978055
-80.9,0.33988878,0.007983126
-80.8,0.33831125,0.008348982
-80.7,0.33654028,0.008718268
-80.6,0.33458558,0.009016662
-80.5,0.33244044,0.009222406
-80.4,0.3303407,0.009427317
-80.3,0.3281548,0.009664747
-80.2,0.32582378,0.00984488
-80.1,0.323326,0.009862551
-80.0,0.3208275,0.00988852
-79.9,0.31833917,0.009920366
-79.8,0.31587732,0.009912659
-79.7,0.3134622,0.009919476
-79.6,0.3110785,0.009944351
-79.5,0.30869284,0.009963204
-79.4,0.30636108,0.009947896
-79.3,0.3040494,0.009934959
-79.2,0.30176282,0.009932392
-79.1,0.29951343,0.009914984
-79.0,0.29727724,0.009915861
-78.9,0.29504377,0.009914561
-78.8,0.2928313,0.0098780785
-78.7,0.29064178,0.009856287
-78.6,0.28846794,0.009860587
-78.5,0.28628388,0.009895443
-78.4,0.28413385,0.009931964
-78.3,0.28200522,0.009999777
-78.2,0.27989703,0.010080747
-78.1,0.2778101,0.01017546
-78.0,0.27572334,0.0102990735
-77.9,0.27363366,0.010439213
-77.8,0.27156925,0.010571477
-77.7,0.26952758,0.010721804
-77.6,0.26749447,0.010887557
-77.5,0.26547277,0.011038606
-77.4,0.26346028,0.011197335
-77.3,0.26146525,0.011354893
-77.2,0.25949436,0.011497424
-77.1,0.25753412,0.011629709
-77.0,0.255585,0.011750061
-76.9,0.2536348,0.01185642
-76.8,0.25172344,0.011955881
-76.7,0.24983644,0.012050911
-76.6,0.2479695,0.012139488
-76.5,0.2461324,0.012222697
-76.4,0.24432105,0.012315389
-76.3,0.24253474,0.012392029
-76.2,0.2407748,0.012442279
-76.1,0.23903434,0.012475338
-76.0,0.23730916,0.012504427
-75.9,0.23561275,0.012515297
-75.8,0.23393875,0.0125035485
-75.7,0.23228621,0.012466866
-75.6,0.23064551,0.012419222
-75.5,0.22902684,0.012371724
-75.4,0.22742906,0.012309445
-75.3,0.22584821,0.012224737
-75.2,0.22428139,0.012134352
-75.1,0.22272526,0.012046429
-75.0,0.22118156,0.011950439
-74.9,0.21964936,0.011844319
-74.8,0.21813068,0.011723544
-74.7,0.21662156,0.011598535
-74.6,0.21511945,0.01147179
-74.5,0.2136212,0.011334669
-74.4,0.212125,0.011192281
-74.3,0.2106293,0.011048691
-74.2,0.20913929,0.010900897
-74.1,0.20764996,0.010748987
-74.0,0.20617047,0.010605957
-73.9,0.20469785,0.010463791
-73.8,0.20322424,0.010332555
-73.7,0.20175865,0.010205588
-73.6,0.2003153,0.010070601
-73.5,0.19889674,0.009941947
-73.4,0.19751109,0.009820519
-73.3,0.19614844,0.0097098285
-73.2,0.19479987,0.009609263
-73.1,0.19346528,0.009508095
-73.0,0.19213963,0.009404808
-72.9,0.19082995,0.009303332
-72.8,0.1895323,0.009191776
-72.7,0.18823972,0.009070774
-72.6,0.18695474,0.0089442115
-72.5,0.18568194,0.008811863
-72.4,0.18441424,0.008675661
-72.3,0.18315762,0.008536325
-72.2,0.18191843,0.008391328
-72.1,0.18068352,0.008255526
-72.0,0.17946166,0.00812178
-71.9,0.1782494,0.00799069
-71.8,0.17705125,0.007859312
-71.7,0.17586833,0.00772486
-71.6,0.17469053,0.0075943973
-71.5,0.17352988,0.007478309
-71.4,0.17240286,0.0073725567
-71.3,0.17128864,0.0072887344
-71.2,0.17018624,0.007223687
-71.1,0.16909096,0.0071726553
-71.0,0.1680101,0.0071419342
-70.9,0.16694893,0.00712688
-70.8,0.16589451,0.007119725
-70.7,0.16485086,0.0071208132
-70.6,0.16382623,0.0071258754
-70.5,0.16279489,0.007133674
-70.4,0.16176471,0.0071369456
-70.3,0.16072801,0.007133938
-70.2,0.15968311,0.0071266014
-70.1,0.15863115,0.0071081244
-70.0,0.15756121,0.0070783366
-69.9,0.15648352,0.0070426203
-69.8,0.15539892,0.0070007327
-69.7,0.15430127,0.006956114
-69.6,0.15320177,0.0069122934
-69.5,0.15209559,0.0068711923
-69.4,0.15099178,0.0068306588
-69.3,0.1498926,0.006781203
-69.2,0.14878692,0.0067250445
-69.1,0.14768507,0.0066603064
-69.0,0.14658229,0.0065924083
-68.9,0.14548834,0.006521058
-68.8,0.14440708,0.0064449143
-68.7,0.14332683,0.006367574
-68.6,0.14225608,0.006282259
-68.5,0.14118268,0.006190158
-68.4,0.14011174,0.0060943295
