PC_Latitude,I/F,Error
-90.0,nan,nan
-89.9,nan,nan
-89.8,nan,nan
-89.7,nan,nan
-89.6,nan,nan
-89.5,nan,nan
-89.4,nan,nan
-89.3,nan,nan
-89.2,nan,nan
-89.1,nan,nan
-89.0,nan,nan
-88.9,nan,nan
-88.8,nan,nan
-88.7,nan,nan
-88.6,nan,nan
-88.5,nan,nan
-88.4,nan,nan
-88.3,nan,nan
-88.2,nan,nan
-88.1,nan,nan
-88.0,nan,nan
-87.9,nan,nan
-87.8,nan,nan
-87.7,nan,nan
-87.6,nan,nan
-87.5,nan,nan
-87.4,nan,nan
-87.3,nan,nan
-87.2,nan,nan
-87.1,nan,nan
-87.0,nan,nan
-86.9,nan,nan
-86.8,nan,nan
-86.7,nan,nan
-86.6,nan,nan
-86.5,nan,nan
-86.4,nan,nan
-86.3,nan,nan
-86.2,nan,nan
-86.1,nan,nan
-86.0,nan,nan
-85.9,nan,nan
-85.8,nan,nan
-85.7,nan,nan
-85.6,nan,nan
-85.5,nan,nan
-85.4,nan,nan
-85.3,nan,nan
-85.2,nan,nan
-85.1,nan,nan
-85.0,nan,nan
-84.9,nan,nan
-84.8,nan,nan
-84.7,nan,nan
-84.6,nan,nan
-84.5,nan,nan
-84.4,nan,nan
-84.3,nan,nan
-84.2,nan,nan
-84.1,nan,nan
-84.0,nan,nan
-83.9,nan,nan
-83.8,nan,nan
-83.7,nan,nan
-83.6,nan,nan
-83.5,nan,nan
-83.4,nan,nan
-83.3,nan,nan
-83.2,nan,nan
-83.1,nan,nan
-83.0,nan,nan
-82.9,nan,nan
-82.8,nan,nan
-82.7,nan,nan
-82.6,nan,nan
-82.5,nan,nan
-82.4,nan,nan
-82.3,nan,nan
-82.2,nan,nan
-82.1,nan,nan
-82.0,nan,nan
-81.9,nan,nan
-81.8,nan,nan
-81.7,nan,nan
-81.6,nan,nan
-81.5,nan,nan
-81.4,nan,nan
-81.3,nan,nan
-81.2,nan,nan
-81.1,nan,nan
-81.0,nan,nan
-80.9,nan,nan
-80.8,nan,nan
-80.7,nan,nan
-80.6,nan,nan
-80.5,nan,nan
-80.4,nan,nan
-80.3,nan,nan
-80.2,nan,nan
-80.1,nan,nan
-80.0,nan,nan
-79.9,nan,nan
-79.8,nan,nan
-79.7,nan,nan
-79.6,nan,nan
-79.5,nan,nan
-79.4,nan,nan
-79.3,nan,nan
-79.2,nan,nan
-79.1,nan,nan
-79.0,nan,nan
-78.9,nan,nan
-78.8,nan,nan
-78.7,nan,nan
-78.6,nan,nan
-78.5,nan,nan
-78.4,nan,nan
-78.3,nan,nan
-78.2,nan,nan
-78.1,nan,nan
-78.0,nan,nan
-77.9,nan,nan
-77.8,nan,nan
-77.7,nan,nan
-77.6,nan,nan
-77.5,nan,nan
-77.4,nan,nan
-77.3,nan,nan
-77.2,nan,nan
-77.1,nan,nan
-77.0,nan,nan
-76.9,nan,nan
-76.8,nan,nan
-76.7,nan,nan
-76.6,nan,nan
-76.5,nan,nan
-76.4,nan,nan
-76.3,nan,nan
-76.2,nan,nan
-76.1,nan,nan
-76.0,0.32810366,0.0026367134
-75.9,0.3272626,0.0029017075
-75.8,0.32635298,0.0036026803
-75.7,0.32494587,0.0045879465
-75.6,0.3233118,0.0056237015
-75.5,0.32174617,0.0065943645
-75.4,0.32020494,0.0075511215
-75.3,0.31869406,0.008539543
-75.2,0.3171028,0.009418703
-75.1,0.31556126,0.0102368705
-75.0,0.31400624,0.0110525675
-74.9,0.31245086,0.011894043
-74.8,0.31094435,0.012744211
-74.7,0.3094812,0.013637335
-74.6,0.30800828,0.014503963
-74.5,0.30651614,0.015290351
-74.4,0.3049905,0.016029702
-74.3,0.30348977,0.016806912
-74.2,0.30201083,0.017630776
-74.1,0.30061293,0.018476713
-74.0,0.29921934,0.01931385
-73.9,0.29788703,0.020219317
-73.8,0.29657987,0.021110095
-73.7,0.29533744,0.022053957
-73.6,0.29393739,0.02279845
-73.5,0.2922587,0.023194365
-73.4,0.2902756,0.023249019
-73.3,0.28813553,0.023109881
-73.2,0.28601104,0.022978313
-73.1,0.28393465,0.022835737
-73.0,0.2818861,0.022701409
-72.9,0.2798534,0.022590581
-72.8,0.27785015,0.022497287
-72.7,0.27586192,0.022428168
-72.6,0.27389142,0.022370355
-72.5,0.2719527,0.022308826
-72.4,0.27003685,0.022254506
-72.3,0.26814294,0.022219215
-72.2,0.2662615,0.022193698
-72.1,0.26439023,0.02219007
-72.0,0.26252514,0.022194052
-71.9,0.2606842,0.022199353
-71.8,0.25886628,0.022197867
-71.7,0.2570454,0.022191174
-71.6,0.25521612,0.022177486
-71.5,0.25337684,0.022169232
-71.4,0.2515555,0.02217256
-71.3,0.24975204,0.022170128
-71.2,0.2479784,0.022154296
-71.1,0.24621251,0.022128731
-71.0,0.24444592,0.022106206
-70.9,0.24269909,0.022086428
-70.8,0.24096362,0.022049563
-70.7,0.23922716,0.021978134
-70.6,0.23747838,0.02186705
-70.5,0.23572907,0.021747952
-70.4,0.2339882,0.021633737
-70.3,0.23225954,0.021516485
-70.2,0.23053771,0.021382064
-70.1,0.22882985,0.021231811
-70.0,0.22714111,0.02108327
-69.9,0.22547035,0.020948706
-69.8,0.22378975,0.020808915
-69.7,0.22209021,0.020645067
-69.6,0.22037892,0.02046135
-69.5,0.2186753,0.020269325
-69.4,0.21698077,0.020089177
-69.3,0.21528079,0.019917287
-69.2,0.21357259,0.019746816
-69.1,0.21185173,0.019578157
-69.0,0.21013561,0.019410523
-68.9,0.20841677,0.019235644
-68.8,0.20666768,0.019059382
-68.7,0.20490249,0.018878197
-68.6,0.20313698,0.018703546
-68.5,0.20138267,0.018531596
-68.4,0.19963336,0.01835578
-68.3,0.19788484,0.018173214
-68.2,0.19615194,0.018002125
-68.1,0.19443162,0.017826753
-68.0,0.19271775,0.017637627
-67.9,0.19101164,0.017439276
-67.8,0.18931617,0.01723952
-67.7,0.18762556,0.017040852
-67.6,0.18593575,0.016831221
-67.5,0.18423532,0.01660603
-67.4,0.18252157,0.01638031
-67.3,0.18080598,0.016148383
-67.2,0.17910261,0.015927345
-67.1,0.17738608,0.015713727
-67.0,0.17565826,0.015499811
-66.9,0.17392057,0.015271651
-66.8,0.17215757,0.015032365
-66.7,0.17035393,0.014782066
-66.6,0.16849941,0.014509244
-66.5,0.16662885,0.014232911
