PC_Latitude,I/F,Error
-90.0,nan,nan
-89.9,nan,nan
-89.8,nan,nan
-89.7,nan,nan
-89.6,nan,nan
-89.5,nan,nan
-89.4,nan,nan
-89.3,nan,nan
-89.2,nan,nan
-89.1,nan,nan
-89.0,nan,nan
-88.9,nan,nan
-88.8,nan,nan
-88.7,nan,nan
-88.6,nan,nan
-88.5,nan,nan
-88.4,nan,nan
-88.3,nan,nan
-88.2,nan,nan
-88.1,nan,nan
-88.0,nan,nan
-87.9,nan,nan
-87.8,nan,nan
-87.7,nan,nan
-87.6,nan,nan
-87.5,nan,nan
-87.4,nan,nan
-87.3,nan,nan
-87.2,nan,nan
-87.1,nan,nan
-87.0,nan,nan
-86.9,nan,nan
-86.8,nan,nan
-86.7,nan,nan
-86.6,nan,nan
-86.5,nan,nan
-86.4,nan,nan
-86.3,nan,nan
-86.2,nan,nan
-86.1,nan,nan
-86.0,nan,nan
-85.9,nan,nan
-85.8,nan,nan
-85.7,nan,nan
-85.6,nan,nan
-85.5,nan,nan
-85.4,nan,nan
-85.3,nan,nan
-85.2,nan,nan
-85.1,nan,nan
-85.0,nan,nan
-84.9,nan,nan
-84.8,nan,nan
-84.7,nan,nan
-84.6,nan,nan
-84.5,nan,nan
-84.4,nan,nan
-84.3,nan,nan
-84.2,nan,nan
-84.1,nan,nan
-84.0,nan,nan
-83.9,nan,nan
-83.8,nan,nan
-83.7,nan,nan
-83.6,nan,nan
-83.5,nan,nan
-83.4,nan,nan
-83.3,nan,nan
-83.2,nan,nan
-83.1,nan,nan
-83.0,nan,nan
-82.9,nan,nan
-82.8,nan,nan
-82.7,nan,nan
-82.6,nan,nan
-82.5,nan,nan
-82.4,nan,nan
-82.3,nan,nan
-82.2,nan,nan
-82.1,nan,nan
-82.0,nan,nan
-81.9,nan,nan
-81.8,nan,nan
-81.7,nan,nan
-81.6,nan,nan
-81.5,nan,nan
-81.4,nan,nan
-81.3,nan,nan
-81.2,nan,nan
-81.1,0.34453872,0.005750317
-81.0,0.3426786,0.006767768
-80.9,0.34117943,0.0076719853
-80.8,0.33876583,0.0087243
-80.7,0.33660203,0.009797402
-80.6,0.3345006,0.010755409
-80.5,0.33273566,0.011664447
-80.4,0.33107758,0.012513842
-80.3,0.32956612,0.0134179555
-80.2,0.32809514,0.014252858
-80.1,0.3266554,0.015112239
-80.0,0.32503164,0.015754933
-79.9,0.32311928,0.01605637
-79.8,0.320916,0.01603842
-79.7,0.31860983,0.015885511
-79.6,0.31634644,0.01575197
-79.5,0.31419128,0.015618575
-79.4,0.3121026,0.015522791
-79.3,0.3100394,0.015445971
-79.2,0.30802104,0.015359771
-79.1,0.30602783,0.0152873015
-79.0,0.30406523,0.015216611
-78.9,0.30214268,0.015120498
-78.8,0.30025983,0.015032894
-78.7,0.2984053,0.0149604995
-78.6,0.29657534,0.014890738
-78.5,0.29478058,0.014817244
-78.4,0.2929918,0.014759556
-78.3,0.29116353,0.014725548
-78.2,0.2893056,0.01467191
-78.1,0.28742054,0.0146167455
-78.0,0.2855369,0.0145578915
-77.9,0.28368384,0.014499475
-77.8,0.28183147,0.014464607
-77.7,0.27994394,0.014456285
-77.6,0.27802488,0.014449585
-77.5,0.27608448,0.014448064
-77.4,0.27416065,0.014444007
-77.3,0.27226192,0.01442113
-77.2,0.2703872,0.014402936
-77.1,0.26852766,0.014390385
-77.0,0.26669014,0.014379178
-76.9,0.2648731,0.014381207
-76.8,0.26308122,0.014398886
-76.7,0.26130876,0.014417942
-76.6,0.25954372,0.014451601
-76.5,0.25777575,0.014477621
-76.4,0.2560093,0.014493984
-76.3,0.25427175,0.014506027
-76.2,0.25255692,0.01452469
-76.1,0.25086173,0.01453895
-76.0,0.24918759,0.014533809
-75.9,0.24752922,0.014513616
-75.8,0.24588461,0.014475866
-75.7,0.24425927,0.014431081
-75.6,0.24267492,0.0143757565
-75.5,0.24112864,0.014281098
-75.4,0.23961037,0.014150421
-75.3,0.2381053,0.0140030505
-75.2,0.23660555,0.013846873
-75.1,0.23510973,0.013698855
-75.0,0.23360707,0.013550686
-74.9,0.23210701,0.013402018
-74.8,0.23061022,0.013268346
-74.7,0.22912958,0.013142527
-74.6,0.2276673,0.0130149955
-74.5,0.22621442,0.012904021
-74.4,0.22478178,0.012808281
-74.3,0.22335812,0.012717254
-74.2,0.22195452,0.012633919
-74.1,0.2205774,0.012549392
-74.0,0.21921986,0.012464352
-73.9,0.21788171,0.012380246
-73.8,0.21655253,0.012292214
-73.7,0.21523307,0.012206539
-73.6,0.21394293,0.01212225
-73.5,0.21268417,0.012043128
-73.4,0.21145734,0.011977859
-73.3,0.21024947,0.011929359
-73.2,0.20906703,0.011885242
-73.1,0.20789498,0.01184014
-73.0,0.20674597,0.011802204
-72.9,0.20561227,0.011754235
-72.8,0.20447877,0.011729682
-72.7,0.20333594,0.011702081
-72.6,0.20216617,0.011662398
-72.5,0.20096919,0.011599168
-72.4,0.19976074,0.011506251
-72.3,0.19854133,0.011411424
-72.2,0.19729836,0.011294273
-72.1,0.1960303,0.011135665
-72.0,0.19474025,0.010943289
-71.9,0.19344509,0.010741672
-71.8,0.1921425,0.010522683
-71.7,0.19081673,0.010304709
-71.6,0.18948841,0.010072957
-71.5,0.18815541,0.009845659
-71.4,0.18681672,0.009605344
-71.3,0.18547739,0.009345861
-71.2,0.18413559,0.009079716
-71.1,0.18279983,0.008819372
-71.0,0.1814576,0.008536475
-70.9,0.18008488,0.008234542
-70.8,0.17870043,0.007901475
-70.7,0.17730616,0.0075686336
-70.6,0.17591496,0.0072379895
-70.5,0.17453691,0.0069066836
-70.4,0.17316093,0.006592876
-70.3,0.17180453,0.006315265
-70.2,0.17046851,0.00606724
-70.1,0.16915296,0.0058565605
-70.0,0.16786233,0.0056816046
-69.9,0.16657448,0.0055520753
-69.8,0.16530685,0.005466594
-69.7,0.1640608,0.0054225144
-69.6,0.16282699,0.0054194145
-69.5,0.16160366,0.005442089
-69.4,0.16038632,0.0054760063
-69.3,0.15917899,0.0055238064
-69.2,0.15798552,0.0055910186
-69.1,0.15679185,0.005660406
-69.0,0.15559576,0.0057287384
-68.9,0.15438445,0.00578535
-68.8,0.15316214,0.005841996
-68.7,0.15195207,0.005879702
-68.6,0.15073535,0.0058918213
-68.5,0.14952402,0.0058869114
-68.4,0.14829929,0.005870889
