PC_Latitude,I/F,Error
-66.4,0.16584873,0.015371371
-66.3,0.16449375,0.015449968
-66.2,0.1631184,0.015523241
-66.1,0.16171244,0.015570444
-66.0,0.16024742,0.015597928
-65.9,0.15873493,0.015606586
-65.8,0.15719178,0.015611899
-65.7,0.1555955,0.015612839
-65.6,0.15394446,0.015602184
-65.5,0.15224555,0.015588502
-65.4,0.15051344,0.015580614
-65.3,0.14872772,0.015562373
-65.2,0.1468782,0.015535704
-65.1,0.14499111,0.015500286
-65.0,0.14305408,0.015464451
-64.9,0.14106663,0.0154164815
-64.8,0.13903536,0.015350548
-64.7,0.13695636,0.015287546
-64.6,0.13482463,0.015217426
-64.5,0.1326397,0.015137193
-64.4,0.13041513,0.015054283
-64.3,0.1281488,0.014957253
-64.2,0.12583153,0.014845756
-64.1,0.12348582,0.014719328
-64.0,0.121118344,0.014590618
-63.9,0.11873007,0.01445192
-63.8,0.116338484,0.014301024
-63.7,0.11396746,0.014152665
-63.6,0.11164285,0.014005812
-63.5,0.10936153,0.013864963
-63.4,0.107145414,0.013724868
-63.3,0.105023086,0.013575791
-63.2,0.102985196,0.013430026
-63.1,0.101038784,0.013276
-63.0,0.09917801,0.013105622
-62.9,0.09741156,0.012923103
-62.8,0.09572696,0.012723295
-62.7,0.09411755,0.012506923
-62.6,0.09258696,0.012273566
-62.5,0.09111691,0.012026803
-62.4,0.08969403,0.011771531
-62.3,0.08830755,0.01151307
-62.2,0.08695802,0.011249678
-62.1,0.085633114,0.010984128
-62.0,0.08433094,0.010722333
-61.9,0.08305373,0.01046081
-61.8,0.08180551,0.010203266
-61.7,0.08059832,0.009949033
-61.6,0.07942268,0.009701892
-61.5,0.078285754,0.009464154
-61.4,0.0771882,0.00923765
-61.3,0.07612597,0.009026242
-61.2,0.075102836,0.008831748
-61.1,0.07411154,0.0086594485
-61.0,0.073158085,0.008507538
-60.9,0.07223248,0.008369103
-60.8,0.07134148,0.008237621
-60.7,0.070479184,0.008114874
-60.6,0.06964423,0.00798841
-60.5,0.06882918,0.007852933
-60.4,0.06803762,0.0077081635
-60.3,0.06726995,0.0075493893
-60.2,0.066520035,0.007378937
-60.1,0.06578967,0.007189455
-60.0,0.06506949,0.006987351
-59.9,0.06436141,0.006769159
-59.8,0.06364775,0.0065349243
-59.7,0.06292488,0.006285964
-59.6,0.06218346,0.0060248086
-59.5,0.06143937,0.005756294
-59.4,0.060694776,0.00548585
-59.3,0.059957527,0.005218853
-59.2,0.05923394,0.0049616545
-59.1,0.058524977,0.00472008
-59.0,0.05784419,0.0045009446
-58.9,0.057191808,0.004310089
-58.8,0.056577858,0.0041520456
-58.7,0.056009904,0.004028337
-58.6,0.055488948,0.003940497
-58.5,0.055019837,0.0038863926
-58.4,0.054601606,0.0038561828
-58.3,0.054228943,0.0038505069
-58.2,0.053902667,0.003859704
-58.1,0.05361081,0.0038894059
-58.0,0.053355288,0.0039255545
-57.9,0.05312673,0.003966358
-57.8,0.052923165,0.0039998055
-57.7,0.052741047,0.004026682
-57.6,0.052577876,0.004041859
-57.5,0.052425604,0.0040516783
-57.4,0.052275464,0.00404521
-57.3,0.05210916,0.0040246216
-57.2,0.051927842,0.0039848066
-57.1,0.05171827,0.003934059
-57.0,0.051491037,0.0038779427
-56.9,0.051235195,0.0038183872
-56.8,0.050960798,0.003756109
-56.7,0.050661996,0.0036967644
-56.6,0.050347276,0.0036346093
-56.5,0.050017074,0.00358212
-56.4,0.04968329,0.0035338574
-56.3,0.049351495,0.0034945107
-56.2,0.049029484,0.003461954
-56.1,0.048725415,0.003433635
-56.0,0.04844319,0.0034124411
-55.9,0.04818541,0.003395607
-55.8,0.04794654,0.0033835666
-55.7,0.04772234,0.0033746457
-55.6,0.047517333,0.0033620384
-55.5,0.047324367,0.0033465775
-55.4,0.047147926,0.0033175994
-55.3,0.046982534,0.0032807677
-55.2,0.046830773,0.0032308549
-55.1,0.046694215,0.0031748489
-55.0,0.04656902,0.0031129734
-54.9,0.0464604,0.0030491438
-54.8,0.046361025,0.0029892188
-54.7,0.046277784,0.0029340095
-54.6,0.0462031,0.002887733
-54.5,0.046143487,0.0028503125
-54.4,0.046086825,0.002822261
-54.3,0.046038732,0.00280171
-54.2,0.045989726,0.002789206
-54.1,0.04594715,0.002783252
-54.0,0.0459091,0.0027816189
-53.9,0.04587779,0.0027820098
-53.8,0.045852724,0.002777912
-53.7,0.04583027,0.0027750076
-53.6,0.045811627,0.0027697992
-53.5,0.04579414,0.0027709787
-53.4,0.045779023,0.0027763187
-53.3,0.04576773,0.0027855537
-53.2,0.045760885,0.002798594
-53.1,0.045756754,0.002811423
-53.0,0.045753624,0.0028253733
-52.9,0.045752667,0.0028396437
-52.8,0.045755748,0.0028559184
-52.7,0.045760773,0.0028753732
-52.6,0.045769904,0.0029018635
-52.5,0.04577694,0.002932411
-52.4,0.045788985,0.0029566744
-52.3,0.045796916,0.0029719498
-52.2,0.045803387,0.002955042
-52.1,0.04579984,0.0029171412
-52.0,0.045786757,0.0028467136
-51.9,0.045763556,0.0027706847
-51.8,0.045734793,0.0026909243
-51.7,0.04570445,0.0026229902
-51.6,0.045684397,0.002570818
-51.5,0.045673102,0.0025379355
-51.4,0.04567566,0.0025226525
-51.3,0.045679916,0.0025237945
-51.2,0.045682702,0.002537535
-51.1,0.045674287,0.002560663
-51.0,0.04565283,0.0025947753
-50.9,0.04561354,0.0026363307
-50.8,0.045559436,0.0026907804
-50.7,0.04549727,0.0027566233
-50.6,0.045435652,0.0028370244
-50.5,0.04538547,0.0029166485
-50.4,0.045349695,0.0029905725
-50.3,0.04532913,0.0030356753
-50.2,0.045317627,0.003061154
-50.1,0.045310017,0.003060153
-50.0,0.045298018,0.0030558202
-49.9,0.045277476,0.0030471242
-49.8,0.045242112,0.0030400006
-49.7,0.04519295,0.0030261292
-49.6,0.045132734,0.0030056308
-49.5,0.04507021,0.0029787046
-49.4,0.045019314,0.0029547212
-49.3,0.04499204,0.0029419332
-49.2,0.044998277,0.0029466946
-49.1,0.045046024,0.0029775735
-49.0,0.045137137,0.003028772
-48.9,0.04528131,0.0031024306
-48.8,0.045476746,0.0031799371
-48.7,0.045729324,0.0032607166
-48.6,0.046024695,0.003327131
-48.5,0.04635362,0.003377213
-48.4,0.04669674,0.0033991223
-48.3,0.047034744,0.00339223
-48.2,0.04735792,0.003356064
-48.1,0.047643412,0.0032930896
-48.0,0.047894713,0.0032094033
-47.9,0.04809151,0.0031100388
-47.8,0.04824755,0.0030067826
-47.7,0.048355337,0.0029073816
-47.6,0.04843172,0.002826063
-47.5,0.04847911,0.0027743755
-47.4,0.048502352,0.002757898
-47.3,0.0485018,0.0027700763
-47.2,0.04847522,0.0027957389
-47.1,0.048424628,0.0028241302
-47.0,0.04835614,0.0028470776
-46.9,0.048275176,0.0028629135
-46.8,0.04819068,0.0028697378
-46.7,0.048103333,0.0028674556
-46.6,0.04801603,0.0028554914
-46.5,0.047922473,0.0028403392
-46.4,0.047826286,0.002831534
-46.3,0.047723684,0.0028419795
-46.2,0.04762351,0.0028812003
-46.1,0.047524817,0.0029474967
-46.0,0.047436967,0.003031879
-45.9,0.047362987,0.0031186515
-45.8,0.04730214,0.0032022526
-45.7,0.047249485,0.0032772492
-45.6,0.047200643,0.0033475372
-45.5,0.04714697,0.0034001018
-45.4,0.047085535,0.0034290042
-45.3,0.047011923,0.0034237981
-45.2,0.046935108,0.0033944987
-45.1,0.046859156,0.0033447272
-45.0,0.046790745,0.0032821605
-44.9,0.046724062,0.0032120724
-44.8,0.046657212,0.003142463
-44.7,0.04658064,0.0030830163
-44.6,0.046501767,0.0030343926
-44.5,0.046422485,0.0029995462
-44.4,0.046353403,0.0029791605
-44.3,0.046292596,0.0029785344
-44.2,0.0462318,0.0029929483
-44.1,0.04615685,0.0030140665
-44.0,0.046046194,0.0030240703
-43.9,0.04589081,0.0030165284
-43.8,0.045685157,0.0029856868
-43.7,0.045441702,0.0029336347
-43.6,0.045171242,0.0028700836
-43.5,0.04490637,0.0027984367
-43.4,0.044663843,0.0027406155
-43.3,0.044469725,0.0027056516
-43.2,0.044319525,0.0027091617
-43.1,0.044214886,0.00274606
-43.0,0.044143323,0.002797817
-42.9,0.04409431,0.002849706
-42.8,0.044065733,0.0028866085
-42.7,0.044052623,0.002917955
-42.6,0.044062115,0.0029543734
-42.5,0.044093087,0.0030048524
-42.4,0.044151604,0.0030691405
-42.3,0.044231165,0.003101004
-42.2,0.044337492,0.0030959432
-42.1,0.044465672,0.0030416257
-42.0,0.044620678,0.0029926363
-41.9,0.04479352,0.0029734615
-41.8,0.04498469,0.0030033123
-41.7,0.045188777,0.0030762348
-41.6,0.045401353,0.003161546
-41.5,0.045611184,0.00325963
-41.4,0.045808896,0.0033623974
-41.3,0.045978338,0.0034819804
-41.2,0.046108257,0.0036082536
-41.1,0.046189584,0.0037273702
-41.0,0.046220496,0.0038228368
-40.9,0.046202026,0.0038857225
-40.8,0.04613554,0.00391976
-40.7,0.046041418,0.0039365278
-40.6,0.0459352,0.003934559
-40.5,0.045841936,0.0039068265
-40.4,0.045766592,0.0038380334
-40.3,0.04571668,0.0037214016
-40.2,0.04569123,0.003568495
-40.1,0.045699053,0.0033952564
-40.0,0.045749757,0.0032337462
-39.9,0.045846432,0.003091565
-39.8,0.04599295,0.0029874481
-39.7,0.046179138,0.0029120005
-39.6,0.046398677,0.002866771
-39.5,0.04664061,0.0028421998
-39.4,0.046909273,0.002843826
-39.3,0.04720644,0.0028650304
-39.2,0.047530923,0.0028992754
-39.1,0.047869805,0.0029364915
-39.0,0.048208512,0.0029687476
-38.9,0.048526265,0.0029969725
-38.8,0.0488144,0.003020637
-38.7,0.049069207,0.003050383
-38.6,0.049298957,0.0030922687
-38.5,0.0495052,0.0031505611
-38.4,0.0496982,0.0032160915
-38.3,0.04987722,0.0032842455
-38.2,0.050057616,0.003343909
-38.1,0.050242472,0.0033993088
-38.0,0.050443105,0.0034478358
-37.9,0.05065516,0.0034995198
-37.8,0.05087943,0.0035484063
-37.7,0.05111188,0.0035916588
-37.6,0.051348053,0.003621632
-37.5,0.05158566,0.0036439935
-37.4,0.05181832,0.003661853
-37.3,0.052044056,0.003680734
-37.2,0.05225736,0.0037012547
-37.1,0.05246178,0.0037232134
-37.0,0.052654386,0.003744765
-36.9,0.05283353,0.0037657968
-36.8,0.05298793,0.0037877671
-36.7,0.05311138,0.0038192435
-36.6,0.053196464,0.003867187
-36.5,0.05323656,0.0039342665
-36.4,0.053229176,0.0040084575
-36.3,0.053171102,0.0040787887
-36.2,0.05306816,0.004131853
-36.1,0.052927904,0.004152421
-36.0,0.052763294,0.0041302065
-35.9,0.052585226,0.0040614894
-35.8,0.052396577,0.003958173
-35.7,0.05219594,0.0038407359
-35.6,0.051981926,0.0037259744
-35.5,0.051758543,0.0036309655
-35.4,0.051528428,0.0035545744
-35.3,0.05129552,0.0035030348
-35.2,0.051061038,0.0034806004
-35.1,0.05082736,0.003492172
-35.0,0.0505843,0.0035209071
-34.9,0.05034229,0.0035466065
-34.8,0.050110206,0.0035544855
-34.7,0.049909953,0.003559869
-34.6,0.049742207,0.0035676572
-34.5,0.049606673,0.0035838098
-34.4,0.049503878,0.003597436
-34.3,0.0494322,0.0036022344
-34.2,0.049397398,0.0035921906
-34.1,0.049402703,0.0035656188
-34.0,0.04945508,0.003522463
-33.9,0.049552754,0.003461416
-33.8,0.049698666,0.0033886835
-33.7,0.04988684,0.0033179633
-33.6,0.05011284,0.0032547817
-33.5,0.050354738,0.0032003247
-33.4,0.050594453,0.0031475322
-33.3,0.05082963,0.003102034
-33.2,0.051060423,0.0030594605
-33.1,0.05129679,0.0030138022
-33.0,0.0515331,0.0029564174
-32.9,0.051764388,0.0028851114
-32.8,0.05198612,0.002804534
-32.7,0.052184653,0.0027277924
-32.6,0.05235845,0.0026689966
-32.5,0.05250312,0.0026435591
-32.4,0.05262653,0.0026317674
-32.3,0.052748796,0.002606889
-32.2,0.05289614,0.0025503105
-32.1,0.053091858,0.0024731914
-32.0,0.05334692,0.002416486
-31.9,0.053657904,0.0024086838
-31.8,0.054030586,0.0024650712
-31.7,0.05447209,0.0025753928
-31.6,0.054980513,0.0027127864
-31.5,0.055546075,0.0028627885
-31.4,0.056143623,0.0030099472
-31.3,0.056748737,0.0031418055
-31.2,0.057312347,0.0032646076
-31.1,0.057785407,0.003405886
-31.0,0.058123346,0.0036056337
-30.9,0.058317076,0.0038638914
-30.8,0.05838416,0.004144359
-30.7,0.058365602,0.0043875477
-30.6,0.058298677,0.0045614885
-30.5,0.058219682,0.004654774
-30.4,0.05815501,0.004683187
-30.3,0.058117982,0.004664342
-30.2,0.058109805,0.0046169637
-30.1,0.058429215,0.004569577
-30.0,0.058816336,0.004479767
-29.9,0.059273575,0.0043371054
-29.8,0.05925149,0.0042840024
-29.7,0.059204645,0.0042477995
-29.6,0.05912522,0.0042162496
-29.5,0.059001032,0.0041737817
-29.4,0.058824137,0.0041165524
-29.3,0.05859354,0.004052626
-29.2,0.058312368,0.003992157
-29.1,0.057999726,0.0039329682
-29.0,0.057663016,0.0038714346
-28.9,0.057311706,0.0038121797
-28.8,0.056936093,0.0037628505
-28.7,0.056538105,0.003708191
-28.6,0.056127086,0.003627924
-28.5,0.05571796,0.0034928136
-28.4,0.055332035,0.0033042452
-28.3,0.054983128,0.0030776397
-28.2,0.054689612,0.002858484
-28.1,0.05445524,0.0026854642
-28.0,0.05427279,0.0025732964
-27.9,0.054127455,0.0025031324
-27.8,0.05401014,0.00244924
-27.7,0.053918604,0.0023943442
-27.6,0.053855024,0.0023374748
-27.5,0.05382471,0.0022889192
-27.4,0.053838186,0.002264999
-27.3,0.053897813,0.0022815506
-27.2,0.053996373,0.00233839
-27.1,0.05412375,0.0024213467
-27.0,0.05426371,0.0025063138
-26.9,0.054400556,0.0025687767
-26.8,0.054516364,0.0025952929
-26.7,0.054619722,0.0025774296
-26.6,0.05472394,0.0025264067
-26.5,0.05484574,0.0024807404
-26.4,0.05498863,0.0024916856
-26.3,0.055149008,0.0025901669
-26.2,0.055327825,0.0027613973
-26.1,0.05552109,0.0029538847
-26.0,0.05572722,0.0031148936
-25.9,0.055936776,0.0032171395
-25.8,0.056143362,0.0032629063
-25.7,0.056346882,0.0032770506
-25.6,0.056550447,0.0032874476
-25.5,0.05675458,0.0033129905
-25.4,0.05696198,0.0033587646
-25.3,0.057171207,0.0034233844
-25.2,0.05738216,0.003517883
-25.1,0.05760526,0.003666544
-25.0,0.057853363,0.0038905041
-24.9,0.05815226,0.004175609
-24.8,0.058500372,0.004489394
-24.7,0.05888568,0.004795358
-24.6,0.05927616,0.0050778217
-24.5,0.059655376,0.0053371233
-24.4,0.060026236,0.005575554
-24.3,0.060399856,0.0057935137
-24.2,0.06078558,0.005974487
-24.1,0.0611858,0.006112507
-24.0,0.06160147,0.0062096138
-23.9,0.062036887,0.0062756594
-23.8,0.062490616,0.006304704
-23.7,0.06294509,0.006286309
-23.6,0.06337789,0.0062233047
-23.5,0.06376161,0.0061324197
-23.4,0.064082116,0.006032724
-23.3,0.06433564,0.0059333495
-23.2,0.064543,0.0058336803
-23.1,0.06474411,0.005725887
-23.0,0.06497931,0.005599947
-22.9,0.065275095,0.0054554027
-22.8,0.065644674,0.005298963
-22.7,0.06608626,0.005139108
-22.6,0.06659599,0.0049795257
-22.5,0.06716067,0.004811902
-22.4,0.06776657,0.004632527
-22.3,0.0683856,0.0044559226
-22.2,0.068988435,0.00431251
-22.1,0.06954379,0.004234577
-22.0,0.07003037,0.0042145816
-21.9,0.07043985,0.0042290986
-21.8,0.07078104,0.004251488
-21.7,0.07107953,0.0042795585
-21.6,0.07136169,0.004315807
-21.5,0.0716271,0.00435641
-21.4,0.07185105,0.0043829917
-21.3,0.0720035,0.004382805
-21.2,0.07208125,0.004364129
-21.1,0.07210812,0.0043510585
-21.0,0.07212483,0.0043718265
-20.9,0.07216423,0.0044406876
-20.8,0.072236784,0.004556183
-20.7,0.072330005,0.0047111446
-20.6,0.07242359,0.004891567
-20.5,0.07250931,0.0050838236
-20.4,0.07260305,0.0052718795
-20.3,0.07271602,0.005435152
-20.2,0.072850965,0.0055608195
-20.1,0.07299157,0.0056386436
-20.0,0.073133856,0.0056660194
-19.9,0.0732642,0.005637558
-19.8,0.07335717,0.005544038
-19.7,0.073380426,0.005390383
-19.6,0.073332526,0.0051954496
-19.5,0.07324332,0.004990067
-19.4,0.07314681,0.004796412
-19.3,0.073056415,0.004618308
-19.2,0.072965436,0.0044486867
-19.1,0.0728608,0.004294965
-19.0,0.072728224,0.004175858
-18.9,0.072548375,0.004111074
-18.8,0.0723113,0.0040893853
-18.7,0.07201302,0.004080268
-18.6,0.07166891,0.0040470734
-18.5,0.07130118,0.0039557316
-18.4,0.07092344,0.0037920377
-18.3,0.0705386,0.0035532112
-18.2,0.070149675,0.0032624875
-18.1,0.06975042,0.0029571762
-18.0,0.06933692,0.0026815035
-17.9,0.06890836,0.002458944
-17.8,0.0684825,0.0022937395
-17.7,0.06807222,0.002168079
-17.6,0.06767905,0.0020604178
-17.5,0.06731749,0.001960618
-17.4,0.06700737,0.0018867569
-17.3,0.06675614,0.0018666991
-17.2,0.06653261,0.0019100037
-17.1,0.06628991,0.0019964515
-17.0,0.065995425,0.0020929005
-16.9,0.06564439,0.002172969
-16.8,0.06525475,0.0022344333
-16.7,0.06483826,0.0022887366
-16.6,0.064404964,0.002351269
-16.5,0.06396438,0.0024210007
-16.4,0.063531205,0.0024905654
-16.3,0.06312247,0.0025509994
-16.2,0.0627411,0.002596681
-16.1,0.062385034,0.0026308282
-16.0,0.06203815,0.0026583334
-15.9,0.061691966,0.0026920915
-15.8,0.061337408,0.0027452556
-15.7,0.06097816,0.002838132
-15.6,0.060613923,0.002977014
-15.5,0.060248483,0.0031706255
-15.4,0.059878144,0.0034114239
-15.3,0.059513133,0.0036841824
-15.2,0.059175976,0.0039604376
-15.1,0.05889852,0.004230889
-15.0,0.05869915,0.0044989483
-14.9,0.05857741,0.0047684824
-14.8,0.0585219,0.0050231894
-14.7,0.058521047,0.0052410294
-14.6,0.05855785,0.0054069697
-14.5,0.0586038,0.0055187256
-14.4,0.05864928,0.0055676997
-14.3,0.058702447,0.005558947
-14.2,0.058793154,0.005509697
-14.1,0.05894514,0.005456987
-14.0,0.059171546,0.005415216
-13.9,0.05947261,0.005377121
-13.8,0.059818175,0.00533217
-13.7,0.060189087,0.0052828845
-13.6,0.060570996,0.0052347886
-13.5,0.06097665,0.0051836264
-13.4,0.061404917,0.005126474
-13.3,0.06185006,0.005076948
-13.2,0.062283795,0.0050502755
-13.1,0.062681906,0.0050538313
-13.0,0.063029125,0.0050692735
-12.9,0.06332945,0.005068982
-12.8,0.06358449,0.005027644
-12.7,0.063790455,0.004929113
-12.6,0.063948065,0.0047776434
-12.5,0.06406517,0.004582431
-12.4,0.06416581,0.004369226
-12.3,0.06426505,0.004160653
-12.2,0.06438463,0.003971286
-12.1,0.06453633,0.0038131843
-12.0,0.06472293,0.0036901562
-11.9,0.064928494,0.0036066175
-11.8,0.06513003,0.003553027
-11.7,0.06532338,0.003528775
-11.6,0.06551047,0.0035312863
-11.5,0.06569941,0.003560718
-11.4,0.06588178,0.003614519
-11.3,0.06604495,0.0036966812
-11.2,0.06619095,0.0037995167
-11.1,0.0663259,0.0039009065
-11.0,0.06644737,0.0039661145
-10.9,0.066533685,0.0039772447
-10.8,0.06657473,0.0039454703
-10.7,0.066591986,0.0039000344
-10.6,0.066612005,0.003871318
-10.5,0.06664841,0.0038672218
-10.4,0.06669907,0.003884085
-10.3,0.06674498,0.003918096
-10.2,0.06676198,0.003973424
-10.1,0.066135824,0.0044810837
-10.0,0.06556668,0.0047943215
-9.9,0.0650494,0.004989861
-9.8,0.06490256,0.0050306795
-9.7,0.06475073,0.005108861
-9.6,0.06460373,0.0052211937
-9.5,0.06446567,0.005352319
-9.4,0.06434081,0.00548632
-9.3,0.06423927,0.005619397
-9.2,0.06417495,0.005749497
-9.1,0.064161584,0.005858715
-9.0,0.06419792,0.0059164185
-8.9,0.064259335,0.005897566
-8.8,0.06431027,0.005799763
-8.7,0.064320646,0.0056456355
-8.6,0.064285964,0.0054678465
-8.5,0.06421397,0.00529435
-8.4,0.06411097,0.005141587
-8.3,0.06396384,0.005003797
-8.2,0.06375056,0.0048585255
-8.1,0.06344997,0.0046800873
-8.0,0.06306296,0.0044618207
-7.9,0.06261663,0.0042122155
-7.8,0.062150672,0.003938688
-7.7,0.061703935,0.0036391644
-7.6,0.06130937,0.0033141267
-7.5,0.060989432,0.0029851422
-7.4,0.060761277,0.0026833182
-7.3,0.060624883,0.0024349287
-7.2,0.06057072,0.0022504597
-7.1,0.060577247,0.0021429467
-7.0,0.060629893,0.0021371536
-6.9,0.060724854,0.002259989
-6.8,0.06087454,0.002510122
-6.7,0.06111386,0.0028642202
-6.6,0.061489116,0.003302204
-6.5,0.062048946,0.003815736
-6.4,0.06282046,0.004391703
-6.3,0.06381596,0.005020661
-6.2,0.065033086,0.005684958
-6.1,0.06646391,0.006355921
-6.0,0.0680996,0.0069774403
-5.9,0.0699495,0.0074795224
-5.8,0.07204664,0.007801327
-5.7,0.074435934,0.007924915
-5.6,0.077129215,0.007880999
-5.5,0.08007103,0.007736155
-5.4,0.083161086,0.0075674476
-5.3,0.08628051,0.007428289
